datetime,symbol,open,high,low,close,volume
2022-03-09 17:30:00,NASDAQ:MSFT,284.72,286.33,284.5,286.0,169332.0
2022-03-09 18:30:00,NASDAQ:MSFT,286.01,287.56,285.84,,145666.0
2022-03-09 19:30:00,NASDAQ:MSFT,286.75,287.73,285.61,287.63,136428.0
2022-03-09 20:30:00,NASDAQ:MSFT,287.74,289.14,287.4,288.76,164773.0
2022-03-09 21:30:00,NASDAQ:MSFT,288.84,289.59,287.15,288.42,322902.0
2022-03-10 15:30:00,NASDAQ:MSFT,282.88,285.09,282.42,283.45,334208.0
2022-03-10 16:30:00,NASDAQ:MSFT,283.34,283.92,,281.12,118966.0
2022-03-10 17:30:00,NASDAQ:MSFT,281.11,282.96,280.59,282.79,133090.0
,NASDAQ:MSFT,,283.85,282.02,283.79,110391.0
2022-03-10 19:30:00,NASDAQ:MSFT,283.83,286.52,283.4,285.67,134129.0
2022-03-10 20:30:00,,285.65,286.56,284.63,285.42,
,NASDAQ:MSFT,285.54,,,285.61,176496.0
2022-03-11 15:30:00,NASDAQ:MSFT,288.15,288.92,284.94,285.81,202973.0
2022-03-11 16:30:00,NASDAQ:MSFT,285.78,288.08,285.38,285.4,139214.0
2022-03-11 17:30:00,NASDAQ:MSFT,285.4,285.48,283.77,283.78,
2022-03-11 18:30:00,NASDAQ:MSFT,283.72,285.98,283.25,285.64,79859.0
2022-03-11 19:30:00,NASDAQ:MSFT,285.67,286.24,284.18,285.23,82962.0
2022-03-11 20:30:00,NASDAQ:MSFT,285.19,285.3,,282.45,122326.0
2022-03-11 21:30:00,NASDAQ:MSFT,282.31,,279.45,280.0,342440.0
2022-03-14 14:30:00,NASDAQ:MSFT,280.51,285.35,280.01,,284116.0
2022-03-14 15:30:00,NASDAQ:MSFT,284.33,285.0,281.82,281.99,118371.0
2022-03-14 16:30:00,NASDAQ:MSFT,281.84,282.42,280.07,280.3,103697.0
2022-03-14 17:30:00,NASDAQ:MSFT,280.14,280.53,278.25,278.47,109386.0
2022-03-14 18:30:00,NASDAQ:MSFT,278.64,279.65,277.58,277.8,127737.0
2022-03-14 19:30:00,NASDAQ:MSFT,277.74,279.25,277.54,277.91,112967.0
2022-03-14 20:30:00,NASDAQ:MSFT,277.89,278.07,275.85,276.42,309515.0
2022-03-15 14:30:00,NASDAQ:MSFT,280.64,281.8,278.73,280.705,229825.0
2022-03-15 15:30:00,NASDAQ:MSFT,280.67,283.36,280.6,283.36,147152.0
2022-03-15 16:30:00,NASDAQ:MSFT,283.5,285.2,281.65,285.01,156212.0
2022-03-15 17:30:00,NASDAQ:MSFT,285.1,285.23,283.22,283.27,116154.0
2022-03-15 18:30:00,NASDAQ:MSFT,283.27,284.62,282.5,282.93,101763.0
2022-03-15 19:30:00,,282.93,286.13,282.6,286.08,
2022-03-15 20:30:00,NASDAQ:MSFT,,287.81,286.06,,368065.0
2022-03-16 14:30:00,NASDAQ:MSFT,289.11,292.72,289.1,291.83,314177.0
2022-03-16 15:30:00,NASDAQ:MSFT,291.8,292.8,290.7,291.02,164807.0
,NASDAQ:MSFT,291.21,291.65,289.97,290.39,118998.0
2022-03-16 17:30:00,NASDAQ:MSFT,290.44,290.45,287.71,288.21,139727.0
2022-03-16 18:30:00,NASDAQ:MSFT,288.4,289.26,284.23,284.73,203740.0
2022-03-16 19:30:00,NASDAQ:MSFT,284.73,291.61,283.21,291.35,289350.0
2022-03-16 20:30:00,NASDAQ:MSFT,291.42,294.52,290.58,294.42,318332.0
2022-03-17 14:30:00,NASDAQ:MSFT,293.29,294.48,291.33,292.63,238109.0
2022-03-17 15:30:00,NASDAQ:MSFT,292.68,293.09,290.0,290.95,161882.0
2022-03-17 16:30:00,NASDAQ:MSFT,290.94,291.79,289.39,291.51,129626.0
2022-03-17 17:30:00,NASDAQ:MSFT,291.53,293.28,291.16,,142807.0
2022-03-17 18:30:00,NASDAQ:MSFT,293.27,294.1,,292.2,140342.0
2022-03-17 19:30:00,NASDAQ:MSFT,292.28,293.69,292.21,293.48,128254.0
,NASDAQ:MSFT,293.58,295.45,293.29,295.42,331363.0
2022-03-18 14:30:00,NASDAQ:MSFT,294.21,296.8,292.76,296.4,
2022-03-18 15:30:00,NASDAQ:MSFT,296.42,297.22,294.68,296.67,
2022-03-18 16:30:00,NASDAQ:MSFT,296.69,298.01,295.77,296.67,128461.0
2022-03-18 17:30:00,NASDAQ:MSFT,296.68,298.22,296.68,298.15,125194.0
2022-03-18 18:30:00,NASDAQ:MSFT,298.1,298.7,297.75,298.39,123134.0
2022-03-18 19:30:00,NASDAQ:MSFT,298.38,300.0,298.19,299.96,230310.0
2022-03-18 20:30:00,NASDAQ:MSFT,,300.98,299.69,300.39,412214.0
2022-03-21 14:30:00,NASDAQ:MSFT,298.87,300.11,295.67,295.91,196637.0
2022-03-21 15:30:00,NASDAQ:MSFT,295.94,299.76,295.94,299.47,128296.0
2022-03-21 16:30:00,NASDAQ:MSFT,299.52,299.61,298.09,298.57,79934.0
2022-03-21 17:30:00,NASDAQ:MSFT,298.54,298.54,294.91,295.38,
2022-03-21 18:30:00,NASDAQ:MSFT,295.37,297.77,295.33,297.69,83932.0
2022-03-21 19:30:00,NASDAQ:MSFT,297.54,,296.34,297.41,110406.0
2022-03-21 20:30:00,NASDAQ:MSFT,297.44,299.33,296.69,299.33,165424.0
2022-03-22 14:30:00,NASDAQ:MSFT,299.69,302.95,298.8,302.83,203252.0
2022-03-22 15:30:00,NASDAQ:MSFT,302.88,305.0,302.88,304.82,139048.0
2022-03-22 16:30:00,NASDAQ:MSFT,304.72,304.85,302.9,303.09,103489.0
2022-03-22 17:30:00,NASDAQ:MSFT,303.06,303.36,302.31,302.64,80157.0
2022-03-22 18:30:00,NASDAQ:MSFT,302.66,303.51,302.34,302.7,66812.0
2022-03-22 19:30:00,NASDAQ:MSFT,302.73,304.27,302.5,303.44,116252.0
2022-03-22 20:30:00,NASDAQ:MSFT,303.5,304.43,303.3,304.17,197991.0
2022-03-23 14:30:00,NASDAQ:MSFT,300.47,302.58,297.76,301.82,268424.0
2022-03-23 15:30:00,NASDAQ:MSFT,301.87,302.08,300.46,301.7,92808.0
2022-03-23 16:30:00,NASDAQ:MSFT,301.75,303.21,301.26,303.05,106908.0
2022-03-23 17:30:00,NASDAQ:MSFT,302.94,303.15,300.66,300.8,95187.0
2022-03-23 18:30:00,NASDAQ:MSFT,300.67,301.55,300.24,301.02,75422.0
2022-03-23 19:30:00,NASDAQ:MSFT,300.95,301.83,300.4,300.82,85042.0
2022-03-23 20:30:00,NASDAQ:MSFT,300.74,301.61,299.39,299.43,
,NASDAQ:MSFT,299.48,300.47,298.43,298.84,157538.0
2022-03-24 15:30:00,NASDAQ:MSFT,298.81,,298.46,301.03,81839.0
2022-03-24 16:30:00,NASDAQ:MSFT,301.16,301.73,300.62,300.88,85904.0
2022-03-24 17:30:00,NASDAQ:MSFT,300.85,301.25,300.33,300.75,65478.0
2022-03-24 18:30:00,NASDAQ:MSFT,300.78,301.71,300.45,301.52,65651.0
2022-03-24 19:30:00,NASDAQ:MSFT,301.63,303.0,301.1,302.88,98562.0
2022-03-24 20:30:00,NASDAQ:MSFT,302.89,304.2,302.47,304.11,218411.0
2022-03-25 14:30:00,NASDAQ:MSFT,305.23,305.5,301.82,303.68,147563.0
2022-03-25 15:30:00,NASDAQ:MSFT,303.74,305.17,299.48,300.1,134731.0
2022-03-25 16:30:00,NASDAQ:MSFT,299.97,301.6,299.35,301.34,96718.0
2022-03-25 17:30:00,NASDAQ:MSFT,301.34,302.21,300.65,301.31,74421.0
2022-03-25 18:30:00,NASDAQ:MSFT,301.43,302.72,301.25,302.5,79098.0
2022-03-25 19:30:00,NASDAQ:MSFT,302.52,302.91,301.27,301.31,96096.0
2022-03-25 20:30:00,NASDAQ:MSFT,301.29,303.79,300.95,303.69,187245.0
2022-03-28 15:30:00,NASDAQ:MSFT,304.46,310.49,304.46,308.26,269393.0
2022-03-28 16:30:00,NASDAQ:MSFT,,309.52,307.15,,115017.0
2022-03-28 17:30:00,,,308.49,305.07,306.01,82443.0
2022-03-28 18:30:00,NASDAQ:MSFT,306.0,307.92,305.93,307.54,77290.0
2022-03-28 19:30:00,NASDAQ:MSFT,307.57,308.17,307.35,308.14,70568.0
2022-03-28 20:30:00,NASDAQ:MSFT,308.11,309.75,307.98,309.64,137511.0
2022-03-28 21:30:00,NASDAQ:MSFT,309.65,310.8,309.04,310.76,261461.0
2022-03-29 15:30:00,NASDAQ:MSFT,313.91,314.39,309.84,310.63,346082.0
2022-03-29 16:30:00,NASDAQ:MSFT,,312.43,309.1,312.12,175903.0
2022-03-29 17:30:00,NASDAQ:MSFT,312.1,312.64,311.57,311.93,104998.0
2022-03-29 18:30:00,NASDAQ:MSFT,311.91,312.55,311.22,312.1,82519.0
2022-03-29 19:30:00,NASDAQ:MSFT,312.11,313.76,311.98,313.61,133376.0
2022-03-29 20:30:00,NASDAQ:MSFT,313.58,315.4,313.49,315.38,235558.0
2022-03-29 21:30:00,NASDAQ:MSFT,,315.81,314.31,315.42,331468.0
2022-03-30 15:30:00,NASDAQ:MSFT,313.66,,312.24,313.24,206006.0
2022-03-30 16:30:00,NASDAQ:MSFT,313.2,313.75,311.59,311.97,151489.0
2022-03-30 17:30:00,NASDAQ:MSFT,312.06,314.82,311.87,314.71,122279.0
2022-03-30 18:30:00,NASDAQ:MSFT,314.73,315.95,314.09,314.54,153286.0
2022-03-30 19:30:00,NASDAQ:MSFT,314.49,314.89,313.82,313.95,80974.0
2022-03-30 20:30:00,NASDAQ:MSFT,313.88,314.68,312.33,,132109.0
2022-03-30 21:30:00,NASDAQ:MSFT,312.95,314.17,312.6,313.79,233750.0
2022-03-31 15:30:00,NASDAQ:MSFT,314.15,,311.0,311.94,263900.0
2022-03-31 16:30:00,NASDAQ:MSFT,311.97,313.85,,312.13,120573.0
2022-03-31 17:30:00,NASDAQ:MSFT,312.17,313.12,311.16,311.32,77476.0
2022-03-31 18:30:00,NASDAQ:MSFT,311.37,311.83,310.59,311.76,76892.0
2022-03-31 19:30:00,NASDAQ:MSFT,311.77,312.04,310.48,311.19,86048.0
2022-03-31 20:30:00,NASDAQ:MSFT,311.2,312.8,,311.24,112564.0
2022-03-31 21:30:00,NASDAQ:MSFT,311.27,311.505,308.0,308.0,501475.0
2022-04-01 15:30:00,NASDAQ:MSFT,309.41,310.09,306.31,308.46,288123.0
2022-04-01 16:30:00,NASDAQ:MSFT,308.52,309.44,307.5,307.83,157980.0
2022-04-01 17:30:00,NASDAQ:MSFT,307.78,307.85,305.55,306.7,150633.0
2022-04-01 18:30:00,NASDAQ:MSFT,306.66,306.94,305.89,306.56,134606.0
2022-04-01 19:30:00,NASDAQ:MSFT,,307.83,306.54,307.65,120084.0
2022-04-01 20:30:00,,307.63,308.46,306.58,307.09,145344.0
2022-04-01 21:30:00,NASDAQ:MSFT,307.05,309.61,305.87,309.26,286553.0
2022-04-04 15:30:00,NASDAQ:MSFT,310.18,314.35,309.76,312.88,244876.0
2022-04-04 16:30:00,NASDAQ:MSFT,312.8,313.84,312.12,313.31,
2022-04-04 17:30:00,NASDAQ:MSFT,313.26,314.07,,313.8,101386.0
2022-04-04 18:30:00,NASDAQ:MSFT,313.83,314.0,312.77,313.34,88418.0
2022-04-04 19:30:00,NASDAQ:MSFT,313.34,313.93,313.12,313.88,103726.0
2022-04-04 20:30:00,NASDAQ:MSFT,313.89,314.505,313.81,314.13,112011.0
2022-04-04 21:30:00,NASDAQ:MSFT,314.13,315.11,313.93,315.0,227530.0
2022-04-05 15:30:00,NASDAQ:MSFT,313.27,314.84,311.8,312.4,283096.0
2022-04-05 16:30:00,NASDAQ:MSFT,312.37,313.42,311.75,312.55,145261.0
2022-04-05 17:30:00,NASDAQ:MSFT,312.47,312.6,310.56,,132365.0
2022-04-05 18:30:00,NASDAQ:MSFT,310.69,312.74,310.6,312.31,89101.0
2022-04-05 19:30:00,NASDAQ:MSFT,312.47,312.47,,312.09,79334.0
2022-04-05 20:30:00,NASDAQ:MSFT,312.06,312.55,310.67,310.92,121668.0
2022-04-05 21:30:00,NASDAQ:MSFT,310.91,311.16,309.88,311.05,273482.0
2022-04-06 15:30:00,NASDAQ:MSFT,305.19,306.86,,301.51,390964.0
2022-04-06 16:30:00,NASDAQ:MSFT,301.53,302.6,299.91,300.61,253793.0
2022-04-06 17:30:00,NASDAQ:MSFT,300.54,301.11,298.02,298.18,205966.0
2022-04-06 18:30:00,NASDAQ:MSFT,,298.605,297.15,,192898.0
2022-04-06 19:30:00,NASDAQ:MSFT,298.25,301.27,296.75,297.7,295354.0
,NASDAQ:MSFT,297.7,302.89,297.7,299.06,
2022-04-06 21:30:00,NASDAQ:MSFT,299.02,301.23,298.75,299.4,304147.0
2022-04-07 15:30:00,NASDAQ:MSFT,296.66,302.64,296.36,301.9,377562.0
2022-04-07 16:30:00,,301.89,302.51,299.95,300.6,272499.0
2022-04-07 17:30:00,NASDAQ:MSFT,300.59,300.64,298.83,299.81,181384.0
2022-04-07 18:30:00,NASDAQ:MSFT,299.78,300.89,298.67,300.48,174663.0
2022-04-07 19:30:00,NASDAQ:MSFT,300.46,,299.95,300.44,197103.0
2022-04-07 20:30:00,NASDAQ:MSFT,300.43,303.63,300.2,302.59,208032.0
2022-04-07 21:30:00,NASDAQ:MSFT,302.63,303.58,300.92,301.4,294645.0
2022-04-08 15:30:00,NASDAQ:MSFT,300.44,,296.8,298.53,249099.0
2022-04-08 16:30:00,NASDAQ:MSFT,298.5,300.63,297.7,299.56,172532.0
2022-04-08 17:30:00,NASDAQ:MSFT,299.6,301.1,299.14,301.06,111586.0
2022-04-08 18:30:00,NASDAQ:MSFT,301.03,301.03,299.49,299.77,83046.0
2022-04-08 19:30:00,NASDAQ:MSFT,299.81,299.81,297.15,297.52,101463.0
2022-04-08 20:30:00,NASDAQ:MSFT,297.48,298.64,296.79,298.1,182245.0
2022-04-08 21:30:00,NASDAQ:MSFT,298.16,298.3,296.29,296.91,254490.0
2022-04-11 15:30:00,NASDAQ:MSFT,291.79,292.51,285.75,286.18,463297.0
2022-04-11 16:30:00,NASDAQ:MSFT,286.12,286.97,285.36,285.89,176060.0
2022-04-11 17:30:00,NASDAQ:MSFT,285.88,286.69,285.58,285.76,141597.0
2022-04-11 18:30:00,NASDAQ:MSFT,285.73,287.62,285.56,286.89,126559.0
2022-04-11 19:30:00,NASDAQ:MSFT,286.96,287.75,286.5,286.65,135764.0
2022-04-11 20:30:00,NASDAQ:MSFT,286.59,287.8,285.72,285.83,163970.0
2022-04-11 21:30:00,NASDAQ:MSFT,285.85,285.89,285.01,285.42,245962.0
2022-04-12 15:30:00,NASDAQ:MSFT,289.29,290.7,286.66,288.49,337708.0
2022-04-12 16:30:00,NASDAQ:MSFT,288.35,288.5,285.91,287.29,191163.0
2022-04-12 17:30:00,NASDAQ:MSFT,287.37,287.91,284.69,285.01,159119.0
2022-04-12 18:30:00,NASDAQ:MSFT,284.98,286.28,284.38,285.19,126071.0
2022-04-12 19:30:00,NASDAQ:MSFT,285.22,285.54,280.86,280.92,166705.0
,NASDAQ:MSFT,280.91,282.93,280.5,281.13,239949.0
2022-04-12 21:30:00,NASDAQ:MSFT,,282.55,280.89,282.13,210370.0
2022-04-13 15:30:00,NASDAQ:MSFT,282.55,284.6,281.31,284.08,243979.0
2022-04-13 16:30:00,NASDAQ:MSFT,284.11,285.87,283.54,285.57,164386.0
2022-04-13 17:30:00,NASDAQ:MSFT,285.54,286.38,285.1,286.07,114368.0
,NASDAQ:MSFT,286.09,286.835,,286.54,96952.0
2022-04-13 19:30:00,NASDAQ:MSFT,286.58,286.58,285.31,286.35,97507.0
2022-04-13 20:30:00,NASDAQ:MSFT,286.34,288.15,286.16,288.05,167123.0
2022-04-13 21:30:00,NASDAQ:MSFT,288.06,288.57,287.3,287.63,217465.0
2022-04-14 15:30:00,NASDAQ:MSFT,287.94,288.21,283.04,283.7,338208.0
2022-04-14 16:30:00,NASDAQ:MSFT,283.67,284.75,282.64,284.35,139513.0
2022-04-14 17:30:00,NASDAQ:MSFT,284.34,284.37,282.17,282.23,124336.0
2022-04-14 18:30:00,NASDAQ:MSFT,282.24,282.47,281.46,282.34,117222.0
2022-04-14 19:30:00,NASDAQ:MSFT,282.32,283.5,282.26,282.77,125046.0
2022-04-14 20:30:00,NASDAQ:MSFT,282.78,282.95,280.6,280.62,182784.0
2022-04-14 21:30:00,NASDAQ:MSFT,280.66,280.71,279.34,279.95,345686.0
2022-04-18 15:30:00,NASDAQ:MSFT,279.27,282.34,278.81,281.99,250412.0
2022-04-18 16:30:00,NASDAQ:MSFT,282.04,282.43,279.78,280.02,73411.0
2022-04-18 17:30:00,NASDAQ:MSFT,280.13,280.14,278.76,278.8,
2022-04-18 18:30:00,NASDAQ:MSFT,278.72,279.56,278.64,279.27,72632.0
2022-04-18 19:30:00,NASDAQ:MSFT,279.23,281.41,279.23,280.81,71042.0
2022-04-18 20:30:00,NASDAQ:MSFT,280.78,281.15,279.7,279.95,80639.0
2022-04-18 21:30:00,NASDAQ:MSFT,279.92,280.54,278.37,280.51,114255.0
2022-04-19 15:30:00,NASDAQ:MSFT,279.38,284.4,278.43,283.33,220295.0
2022-04-19 16:30:00,,283.36,284.73,283.24,284.48,126382.0
2022-04-19 17:30:00,NASDAQ:MSFT,284.43,284.86,283.55,283.58,64059.0
2022-04-19 18:30:00,NASDAQ:MSFT,283.6,,283.17,283.22,79717.0
2022-04-19 19:30:00,NASDAQ:MSFT,283.13,283.99,282.91,283.52,92519.0
2022-04-19 20:30:00,NASDAQ:MSFT,283.52,,283.19,285.25,96819.0
2022-04-19 21:30:00,NASDAQ:MSFT,285.28,286.15,284.52,285.27,195848.0
2022-04-20 15:30:00,NASDAQ:MSFT,289.38,289.7,285.875,288.1,248672.0
,NASDAQ:MSFT,288.32,288.88,286.23,286.44,65417.0
2022-04-20 17:30:00,NASDAQ:MSFT,286.525,287.57,285.38,,37823.0
2022-04-20 18:30:00,NASDAQ:MSFT,285.7,287.36,285.7,286.93,51571.0
2022-04-20 19:30:00,NASDAQ:MSFT,287.02,288.0,286.76,287.07,61607.0
2022-04-20 20:30:00,NASDAQ:MSFT,286.95,287.38,285.53,287.05,79697.0
2022-04-20 21:30:00,NASDAQ:MSFT,287.15,288.1,286.05,286.34,173109.0
2022-04-21 15:30:00,NASDAQ:MSFT,288.58,293.27,288.53,291.39,218822.0
2022-04-21 16:30:00,NASDAQ:MSFT,291.52,291.71,288.52,289.12,98041.0
2022-04-21 17:30:00,NASDAQ:MSFT,289.05,289.28,285.94,286.69,90462.0
2022-04-21 18:30:00,NASDAQ:MSFT,,287.88,285.19,286.16,101201.0
2022-04-21 19:30:00,NASDAQ:MSFT,286.15,286.69,,283.39,76362.0
2022-04-21 20:30:00,NASDAQ:MSFT,283.38,284.28,281.675,282.36,101492.0
2022-04-21 21:30:00,NASDAQ:MSFT,282.25,282.28,280.12,281.04,162076.0
2022-04-22 15:30:00,,281.53,283.18,278.99,279.5,154760.0
2022-04-22 16:30:00,NASDAQ:MSFT,279.59,281.01,,279.22,96319.0
2022-04-22 17:30:00,NASDAQ:MSFT,279.29,279.5,276.87,277.64,93668.0
2022-04-22 18:30:00,NASDAQ:MSFT,277.68,278.32,276.87,277.28,78927.0
2022-04-22 19:30:00,NASDAQ:MSFT,277.26,277.33,275.58,276.01,109674.0
2022-04-22 20:30:00,NASDAQ:MSFT,,276.75,275.01,276.28,134535.0
2022-04-22 21:30:00,NASDAQ:MSFT,276.35,277.66,273.38,274.06,243707.0
2022-04-25 15:30:00,NASDAQ:MSFT,273.29,,270.82,276.99,356206.0
,NASDAQ:MSFT,276.98,278.0,273.83,274.64,146737.0
2022-04-25 17:30:00,NASDAQ:MSFT,274.71,276.15,272.84,275.76,132201.0
2022-04-25 18:30:00,NASDAQ:MSFT,275.63,277.68,275.04,,105298.0
2022-04-25 19:30:00,NASDAQ:MSFT,,278.16,275.36,277.99,93972.0
2022-04-25 20:30:00,NASDAQ:MSFT,277.97,279.47,276.59,279.47,124049.0
2022-04-25 21:30:00,NASDAQ:MSFT,279.22,281.09,279.06,,196132.0
2022-04-26 15:30:00,NASDAQ:MSFT,277.57,278.3,,274.76,278614.0
2022-04-26 16:30:00,NASDAQ:MSFT,274.72,275.3,272.0,272.81,
2022-04-26 17:30:00,NASDAQ:MSFT,272.84,275.23,272.16,274.91,130304.0
2022-04-26 18:30:00,NASDAQ:MSFT,274.85,275.0,,272.72,82467.0
2022-04-26 19:30:00,NASDAQ:MSFT,272.75,273.53,272.5,273.36,97940.0
2022-04-26 20:30:00,NASDAQ:MSFT,273.32,274.54,271.31,271.4,195526.0
2022-04-26 21:30:00,NASDAQ:MSFT,271.34,271.73,270.0,270.1,226644.0
2022-04-27 15:30:00,NASDAQ:MSFT,282.125,286.47,279.195,282.2,668500.0
2022-04-27 16:30:00,NASDAQ:MSFT,282.13,289.0,281.42,288.21,391084.0
2022-04-27 17:30:00,,288.27,290.21,284.955,289.88,206581.0
2022-04-27 18:30:00,NASDAQ:MSFT,289.86,290.94,286.75,288.72,154729.0
2022-04-27 19:30:00,NASDAQ:MSFT,288.8,289.79,287.09,287.61,110437.0
2022-04-27 20:30:00,NASDAQ:MSFT,287.51,288.37,283.74,284.46,132774.0
2022-04-27 21:30:00,NASDAQ:MSFT,284.37,,282.71,283.25,253974.0
2022-04-28 15:30:00,NASDAQ:MSFT,285.38,287.52,281.5,283.39,271722.0
2022-04-28 16:30:00,,,284.92,,284.23,182809.0
2022-04-28 17:30:00,NASDAQ:MSFT,284.43,286.01,282.97,286.0,126097.0
2022-04-28 18:30:00,NASDAQ:MSFT,286.0,289.33,285.9,289.2,132920.0
2022-04-28 19:30:00,NASDAQ:MSFT,289.16,289.53,288.46,289.25,
2022-04-28 20:30:00,NASDAQ:MSFT,289.35,290.96,289.11,290.22,137387.0
2022-04-28 21:30:00,NASDAQ:MSFT,290.24,290.28,288.87,289.74,215650.0
2022-04-29 15:30:00,NASDAQ:MSFT,288.12,289.7,284.78,285.05,240020.0
2022-04-29 16:30:00,NASDAQ:MSFT,285.02,,283.42,284.81,134678.0
2022-04-29 17:30:00,NASDAQ:MSFT,284.68,285.575,283.09,283.73,140362.0
2022-04-29 18:30:00,NASDAQ:MSFT,283.7,284.34,282.9,283.73,79271.0
2022-04-29 19:30:00,NASDAQ:MSFT,283.68,284.09,281.23,281.58,78607.0
2022-04-29 20:30:00,NASDAQ:MSFT,281.53,281.94,279.98,280.03,186327.0
2022-04-29 21:30:00,NASDAQ:MSFT,279.97,280.61,276.51,277.39,485650.0
2022-05-02 15:30:00,NASDAQ:MSFT,,281.72,276.22,280.96,402259.0
2022-05-02 16:30:00,NASDAQ:MSFT,281.0,282.49,277.77,278.51,193402.0
,NASDAQ:MSFT,,282.27,278.255,281.35,182367.0
2022-05-02 18:30:00,,281.42,281.77,279.33,280.04,150772.0
2022-05-02 19:30:00,NASDAQ:MSFT,280.01,280.71,278.05,278.13,135876.0
2022-05-02 20:30:00,NASDAQ:MSFT,278.1,283.29,277.42,,189148.0
2022-05-02 21:30:00,NASDAQ:MSFT,282.61,284.94,281.95,284.5,290356.0
2022-05-03 15:30:00,NASDAQ:MSFT,283.96,284.11,280.87,281.74,174540.0
2022-05-03 16:30:00,NASDAQ:MSFT,281.77,283.46,280.29,282.42,141672.0
2022-05-03 17:30:00,NASDAQ:MSFT,282.65,283.65,280.85,281.93,101981.0
2022-05-03 18:30:00,NASDAQ:MSFT,281.82,283.34,281.23,282.53,86901.0
2022-05-03 19:30:00,NASDAQ:MSFT,282.55,283.47,280.37,280.44,90964.0
2022-05-03 20:30:00,NASDAQ:MSFT,280.54,282.97,280.19,,102413.0
2022-05-03 21:30:00,NASDAQ:MSFT,281.91,282.5,280.28,281.84,139543.0
2022-05-04 15:30:00,NASDAQ:MSFT,282.67,284.05,278.82,279.57,189827.0
2022-05-04 16:30:00,NASDAQ:MSFT,279.62,279.655,276.75,277.31,132029.0
2022-05-04 17:30:00,NASDAQ:MSFT,277.25,281.27,276.83,281.26,70090.0
2022-05-04 18:30:00,NASDAQ:MSFT,281.4,282.625,280.84,282.1,86816.0
2022-05-04 19:30:00,NASDAQ:MSFT,281.98,284.87,280.15,282.17,133102.0
2022-05-04 20:30:00,,282.18,288.02,278.3,,
2022-05-04 21:30:00,NASDAQ:MSFT,,290.85,287.87,290.03,320514.0
2022-05-05 15:30:00,NASDAQ:MSFT,285.3,286.31,278.09,,274865.0
2022-05-05 16:30:00,NASDAQ:MSFT,278.3,278.53,275.57,277.05,
2022-05-05 17:30:00,NASDAQ:MSFT,276.93,278.7,275.28,277.7,171716.0
2022-05-05 18:30:00,NASDAQ:MSFT,277.65,278.21,275.73,276.81,129822.0
2022-05-05 19:30:00,NASDAQ:MSFT,276.79,277.95,275.32,275.42,126557.0
2022-05-05 20:30:00,NASDAQ:MSFT,,277.15,274.43,274.89,194270.0
2022-05-05 21:30:00,NASDAQ:MSFT,274.75,278.03,274.35,277.4,386906.0
2022-05-06 15:30:00,NASDAQ:MSFT,274.95,,271.4,,289191.0
2022-05-06 16:30:00,NASDAQ:MSFT,274.07,279.2,272.65,278.74,234147.0
2022-05-06 17:30:00,,278.77,278.91,275.46,276.94,144557.0
2022-05-06 18:30:00,NASDAQ:MSFT,276.9,278.71,276.11,276.79,114889.0
2022-05-06 19:30:00,NASDAQ:MSFT,276.89,277.25,273.5,274.1,128201.0
2022-05-06 20:30:00,NASDAQ:MSFT,274.04,274.92,,272.67,199967.0
2022-05-06 21:30:00,NASDAQ:MSFT,272.62,275.56,272.52,274.8,223197.0
2022-05-09 15:30:00,NASDAQ:MSFT,,272.3,266.0,266.18,366517.0
2022-05-09 16:30:00,NASDAQ:MSFT,266.0,,264.57,265.79,191847.0
2022-05-09 17:30:00,NASDAQ:MSFT,265.76,268.91,265.0,268.17,
2022-05-09 18:30:00,NASDAQ:MSFT,268.06,269.06,266.28,267.15,107000.0
2022-05-09 19:30:00,NASDAQ:MSFT,267.24,267.46,265.21,265.54,110328.0
2022-05-09 20:30:00,NASDAQ:MSFT,265.46,267.5,264.75,265.15,148011.0
2022-05-09 21:30:00,NASDAQ:MSFT,264.96,,263.33,264.59,292384.0
2022-05-10 15:30:00,NASDAQ:MSFT,271.74,273.52,269.16,271.0,238120.0
2022-05-10 16:30:00,NASDAQ:MSFT,271.08,,265.08,266.88,142765.0
2022-05-10 17:30:00,NASDAQ:MSFT,266.75,268.73,266.13,267.98,111354.0
2022-05-10 18:30:00,NASDAQ:MSFT,267.925,269.75,266.9,269.66,119163.0
2022-05-10 19:30:00,NASDAQ:MSFT,269.8,273.73,269.78,271.54,196637.0
2022-05-10 20:30:00,NASDAQ:MSFT,271.53,272.58,270.06,270.38,107148.0
2022-05-10 21:30:00,NASDAQ:MSFT,270.21,270.47,268.78,269.44,162355.0
2022-05-11 15:30:00,NASDAQ:MSFT,265.68,271.29,263.75,267.34,419302.0
2022-05-11 16:30:00,NASDAQ:MSFT,267.37,267.69,263.83,266.2,267133.0
2022-05-11 17:30:00,NASDAQ:MSFT,266.03,267.47,264.18,264.37,123606.0
2022-05-11 18:30:00,NASDAQ:MSFT,264.33,265.26,262.27,263.35,219484.0
2022-05-11 19:30:00,NASDAQ:MSFT,263.24,263.77,261.13,262.66,168844.0
2022-05-11 20:30:00,NASDAQ:MSFT,262.62,264.41,260.75,261.11,252199.0
2022-05-11 21:30:00,NASDAQ:MSFT,261.21,261.64,259.31,260.79,364744.0
2022-05-12 15:30:00,NASDAQ:MSFT,257.62,258.51,253.0,257.06,368650.0
2022-05-12 16:30:00,NASDAQ:MSFT,257.39,259.85,254.25,258.95,232712.0
