age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
61,retired,married,secondary,no,938,no,no,cellular,15,oct,212,2,92,5,success,no
34,management,married,tertiary,no,363,no,no,unknown,21,may,171,5,-1,0,unknown,no
80,retired,married,primary,no,2954,no,no,cellular,25,sep,144,1,-1,0,unknown,no
45,self-employed,married,secondary,no,830,no,no,cellular,31,jul,468,2,-1,0,unknown,no
25,management,married,tertiary,no,0,yes,no,cellular,31,jul,20,31,-1,0,unknown,no
34,technician,married,secondary,no,0,yes,no,telephone,28,jul,1025,2,-1,0,unknown,no
53,retired,married,tertiary,no,74,yes,no,unknown,15,may,122,1,-1,0,unknown,no
52,management,married,tertiary,no,249,yes,yes,telephone,7,may,100,1,-1,0,unknown,no
55,admin.,married,secondary,no,865,yes,no,cellular,17,apr,85,1,151,1,failure,no
29,management,married,secondary,no,160,no,no,cellular,9,feb,844,2,-1,0,unknown,no
47,housemaid,married,secondary,no,131,no,no,cellular,8,aug,148,1,-1,0,unknown,no
57,retired,married,tertiary,no,31,no,no,cellular,19,aug,260,2,-1,0,unknown,no
32,blue-collar,married,secondary,no,0,yes,no,unknown,28,may,386,3,-1,0,unknown,no
34,technician,single,secondary,yes,-2,no,yes,cellular,8,jul,283,1,-1,0,unknown,no
53,management,divorced,secondary,no,2215,yes,yes,cellular,31,jul,88,14,-1,0,unknown,no
28,self-employed,single,secondary,no,1536,no,no,cellular,15,jun,294,3,-1,0,unknown,no
34,technician,single,secondary,no,559,no,no,cellular,22,aug,259,2,-1,0,unknown,no
43,blue-collar,married,primary,no,56,no,no,cellular,12,may,365,2,-1,0,unknown,no
31,technician,married,tertiary,no,636,yes,no,cellular,4,may,352,4,-1,0,unknown,yes
46,admin.,single,secondary,no,13,no,no,unknown,2,jun,71,4,-1,0,unknown,no
34,blue-collar,married,secondary,no,290,yes,no,cellular,10,jul,132,1,-1,0,unknown,no
43,blue-collar,married,unknown,no,285,yes,no,cellular,15,may,22,6,-1,0,unknown,no
48,unemployed,married,primary,no,0,no,no,cellular,29,jul,569,2,-1,0,unknown,no
31,technician,single,tertiary,no,336,no,no,cellular,22,aug,661,1,-1,0,unknown,no
29,unemployed,single,tertiary,no,0,yes,no,cellular,9,feb,102,3,12,3,other,no
77,retired,divorced,secondary,no,0,no,no,cellular,25,sep,210,1,-1,0,unknown,yes
40,self-employed,married,tertiary,no,1750,no,no,unknown,5,jun,197,1,-1,0,unknown,no
36,blue-collar,married,primary,no,1548,yes,yes,cellular,18,may,226,2,-1,0,unknown,no
43,blue-collar,married,secondary,no,667,yes,no,unknown,7,may,228,3,-1,0,unknown,no
51,entrepreneur,married,tertiary,no,-267,yes,no,cellular,9,jul,42,1,-1,0,unknown,no
28,entrepreneur,single,tertiary,no,224,yes,no,cellular,18,may,567,2,-1,0,unknown,no
47,management,married,secondary,no,894,yes,no,cellular,10,jul,105,1,-1,0,unknown,no
34,services,married,secondary,no,-211,yes,no,unknown,4,jun,16,8,-1,0,unknown,no
50,management,married,primary,no,478,no,no,unknown,13,may,126,5,-1,0,unknown,no
31,services,single,secondary,no,11386,yes,no,cellular,20,nov,356,1,-1,0,unknown,no
40,technician,married,secondary,no,-312,yes,no,unknown,28,may,198,1,-1,0,unknown,no
35,management,single,tertiary,no,243,yes,no,unknown,12,may,102,3,-1,0,unknown,no
27,admin.,married,secondary,no,4144,yes,no,unknown,4,jun,132,1,-1,0,unknown,no
53,blue-collar,divorced,primary,no,255,yes,no,cellular,4,feb,134,2,272,2,failure,no
34,technician,single,secondary,no,124,no,no,telephone,14,aug,31,2,-1,0,unknown,no
42,entrepreneur,married,secondary,no,-480,yes,yes,unknown,2,jun,351,6,-1,0,unknown,no
57,retired,married,secondary,no,2714,no,no,cellular,12,aug,106,2,-1,0,unknown,no
36,management,married,tertiary,no,130,no,no,cellular,4,may,65,1,-1,0,unknown,no
47,management,single,tertiary,no,255,no,yes,cellular,30,jul,802,4,-1,0,unknown,yes
34,management,single,tertiary,no,673,yes,yes,cellular,20,nov,271,1,184,1,failure,no
48,management,single,tertiary,no,145,yes,no,unknown,26,may,14,38,-1,0,unknown,no
34,technician,divorced,secondary,no,1301,yes,no,cellular,30,jan,196,2,189,2,failure,no
41,unemployed,divorced,secondary,no,271,yes,no,unknown,19,jun,196,2,-1,0,unknown,no
31,blue-collar,single,unknown,no,-340,yes,no,cellular,30,jul,520,6,-1,0,unknown,no
47,blue-collar,married,primary,no,1294,yes,no,unknown,14,may,164,2,-1,0,unknown,no
60,retired,married,secondary,no,938,no,no,cellular,13,jan,380,3,-1,0,unknown,yes
27,entrepreneur,single,tertiary,no,6,no,no,cellular,11,jul,143,2,-1,0,unknown,no
31,blue-collar,married,secondary,no,652,no,yes,unknown,1,jul,281,3,-1,0,unknown,no
55,technician,married,tertiary,no,1097,yes,no,cellular,7,aug,191,4,-1,0,unknown,no
27,blue-collar,married,secondary,no,-330,yes,yes,cellular,14,may,88,1,353,2,failure,no
40,entrepreneur,married,secondary,no,285,no,no,cellular,18,may,261,1,178,1,failure,no
41,blue-collar,married,primary,no,191,yes,no,unknown,8,may,67,1,-1,0,unknown,no
43,blue-collar,married,secondary,no,105,no,yes,cellular,4,jul,668,2,-1,0,unknown,no
48,admin.,single,secondary,no,3531,yes,no,cellular,20,apr,81,2,287,6,failure,no
35,management,divorced,tertiary,no,500,yes,no,cellular,5,feb,177,1,252,1,failure,no
33,blue-collar,single,secondary,no,372,yes,no,unknown,23,may,92,1,-1,0,unknown,no
41,technician,single,unknown,no,5372,yes,no,cellular,13,jan,248,3,-1,0,unknown,yes
55,entrepreneur,divorced,tertiary,no,461,yes,yes,unknown,16,jun,267,3,-1,0,unknown,no
33,technician,single,tertiary,no,123,no,no,cellular,19,aug,264,1,-1,0,unknown,no
51,housemaid,married,secondary,no,260,no,no,cellular,27,aug,316,5,-1,0,unknown,no
34,technician,divorced,secondary,no,1301,yes,no,cellular,25,jul,124,2,-1,0,unknown,no
27,blue-collar,single,primary,no,1209,no,no,cellular,29,jan,283,1,-1,0,unknown,no
47,services,divorced,secondary,no,691,no,no,cellular,6,feb,285,6,-1,0,unknown,no
38,entrepreneur,married,unknown,no,1134,yes,no,cellular,7,may,249,4,332,3,failure,no
47,housemaid,divorced,primary,no,1405,no,no,unknown,12,jun,127,1,-1,0,unknown,no
52,admin.,married,secondary,no,1648,yes,no,cellular,19,nov,172,3,-1,0,unknown,no
51,blue-collar,married,primary,no,959,no,yes,cellular,24,jul,240,5,-1,0,unknown,no
32,services,married,secondary,no,0,yes,yes,unknown,7,may,255,2,-1,0,unknown,no
50,services,married,secondary,no,1683,no,no,telephone,9,jul,56,1,-1,0,unknown,no
60,technician,married,secondary,no,316,no,no,cellular,4,may,545,2,263,4,failure,yes
40,management,married,tertiary,no,5,yes,no,cellular,18,nov,219,3,-1,0,unknown,no
55,services,single,secondary,no,-40,yes,no,unknown,12,may,178,2,-1,0,unknown,no
40,housemaid,married,secondary,no,1783,yes,yes,cellular,19,nov,130,1,-1,0,unknown,no
39,services,single,secondary,no,-388,yes,no,unknown,16,may,1135,2,-1,0,unknown,no
25,student,married,tertiary,no,4923,yes,yes,cellular,4,may,78,4,74,14,failure,no
49,management,married,tertiary,no,502,no,no,cellular,22,aug,379,4,-1,0,unknown,no
39,blue-collar,married,secondary,no,334,yes,no,telephone,24,jul,575,4,-1,0,unknown,no
38,services,married,secondary,no,155,yes,no,unknown,5,may,248,1,-1,0,unknown,no
55,management,married,tertiary,no,0,no,no,unknown,16,jun,607,2,-1,0,unknown,no
49,management,divorced,tertiary,no,557,yes,no,cellular,29,jan,145,1,223,5,failure,no
31,admin.,married,tertiary,no,608,yes,no,cellular,29,apr,89,2,-1,0,unknown,no
35,blue-collar,married,primary,no,624,yes,no,unknown,7,may,163,1,-1,0,unknown,no
32,unemployed,single,secondary,no,1249,yes,no,cellular,20,nov,160,1,171,4,other,no
34,management,single,secondary,no,1863,no,no,cellular,28,aug,143,1,-1,0,unknown,no
34,technician,married,secondary,no,580,yes,no,cellular,15,may,88,1,-1,0,unknown,no
52,entrepreneur,single,tertiary,no,3469,yes,no,cellular,20,nov,653,1,-1,0,unknown,yes
60,retired,divorced,primary,no,2516,no,no,telephone,4,feb,157,1,-1,0,unknown,no
32,blue-collar,married,secondary,no,544,no,no,unknown,29,may,69,3,-1,0,unknown,no
37,services,single,primary,no,3715,yes,no,unknown,20,jun,6,17,-1,0,unknown,no
41,technician,divorced,secondary,no,348,yes,no,cellular,7,may,225,2,275,2,failure,no
73,retired,married,secondary,no,19,no,no,cellular,5,nov,509,2,-1,0,unknown,no
31,self-employed,married,tertiary,no,0,yes,no,cellular,30,jul,1037,24,-1,0,unknown,no
44,blue-collar,married,secondary,no,3224,yes,no,unknown,30,may,306,1,-1,0,unknown,no
39,admin.,married,secondary,no,8,yes,no,telephone,15,may,155,6,-1,0,unknown,no
51,admin.,divorced,secondary,no,520,no,yes,cellular,10,jul,157,1,-1,0,unknown,no
38,blue-collar,married,primary,no,558,yes,no,cellular,6,feb,427,3,-1,0,unknown,no
43,management,married,tertiary,no,0,no,no,cellular,2,feb,319,2,-1,0,unknown,no
26,blue-collar,single,secondary,no,26,yes,yes,cellular,15,may,899,1,-1,0,unknown,yes
44,services,married,secondary,yes,-146,yes,no,cellular,11,jul,256,2,-1,0,unknown,no
52,technician,divorced,secondary,no,152,no,no,cellular,13,aug,404,6,-1,0,unknown,yes
40,technician,married,tertiary,no,1641,yes,no,cellular,14,apr,855,1,-1,0,unknown,no
46,blue-collar,married,unknown,no,626,yes,no,unknown,19,jun,177,2,-1,0,unknown,no
23,student,single,secondary,no,43,no,no,unknown,27,aug,4,1,-1,0,unknown,no
25,management,single,tertiary,no,155,yes,no,telephone,28,jul,193,3,-1,0,unknown,no
47,services,married,unknown,no,11,no,no,cellular,8,aug,455,4,-1,0,unknown,no
45,technician,married,tertiary,no,2699,yes,no,cellular,29,jun,264,4,-1,0,unknown,no
33,admin.,single,secondary,no,79,no,no,cellular,2,feb,674,1,-1,0,unknown,no
52,technician,married,tertiary,no,2557,no,no,cellular,28,jan,134,5,204,2,success,yes
50,blue-collar,divorced,primary,no,2554,no,no,cellular,31,jul,51,2,-1,0,unknown,no
35,self-employed,married,secondary,no,-3,no,no,unknown,9,jun,438,5,-1,0,unknown,no
42,technician,married,secondary,no,525,no,no,cellular,17,nov,172,3,-1,0,unknown,no
35,management,married,tertiary,no,0,yes,no,cellular,11,feb,391,2,92,5,success,yes
46,technician,married,secondary,no,778,yes,no,cellular,8,aug,71,10,-1,0,unknown,no
25,management,single,tertiary,no,1602,yes,no,cellular,26,may,154,1,-1,0,unknown,no
45,blue-collar,married,primary,no,147,yes,no,unknown,3,jun,478,2,-1,0,unknown,no
70,retired,married,primary,no,2795,no,no,cellular,8,jan,301,2,-1,0,unknown,yes
53,technician,divorced,primary,no,1443,yes,no,unknown,14,may,476,1,-1,0,unknown,yes
40,blue-collar,married,primary,no,1389,yes,no,cellular,9,feb,161,5,-1,0,unknown,no
55,management,single,tertiary,no,43074,yes,no,cellular,25,aug,92,6,-1,0,unknown,no
52,housemaid,married,primary,no,0,no,no,unknown,6,jun,235,3,-1,0,unknown,no
57,unemployed,married,secondary,no,0,no,no,unknown,19,jun,97,1,-1,0,unknown,no
27,self-employed,single,tertiary,yes,5,no,yes,cellular,18,jul,384,1,-1,0,unknown,no
34,blue-collar,married,unknown,no,-17,yes,no,unknown,15,may,319,7,-1,0,unknown,no
38,self-employed,divorced,secondary,yes,2,no,no,cellular,20,nov,291,2,-1,0,unknown,no
33,self-employed,married,tertiary,no,-355,yes,no,unknown,23,may,911,2,-1,0,unknown,no
52,management,married,tertiary,no,2549,yes,no,cellular,5,may,604,1,-1,0,unknown,no
28,services,single,secondary,no,6332,yes,no,telephone,7,may,149,1,343,4,failure,no
45,unemployed,divorced,secondary,no,-44,yes,no,cellular,7,jul,256,2,-1,0,unknown,no
37,technician,married,secondary,yes,0,no,yes,cellular,24,jul,101,1,-1,0,unknown,no
37,services,married,secondary,no,4017,no,no,cellular,16,oct,156,1,-1,0,unknown,yes
30,management,married,tertiary,no,314,no,no,cellular,19,nov,364,2,175,2,success,no
55,entrepreneur,divorced,secondary,no,538,yes,no,cellular,13,oct,306,1,67,2,success,no
30,management,married,tertiary,no,319,yes,yes,cellular,16,jul,91,2,-1,0,unknown,no
27,blue-collar,single,secondary,no,87,no,no,telephone,10,jul,245,1,-1,0,unknown,no
29,blue-collar,single,secondary,no,1550,yes,yes,cellular,13,may,228,3,-1,0,unknown,no
37,technician,married,secondary,no,523,yes,no,cellular,8,apr,171,2,139,4,failure,no
47,services,married,secondary,no,2322,no,no,cellular,22,aug,618,1,-1,0,unknown,no
39,technician,single,secondary,no,391,no,yes,cellular,30,jul,962,4,-1,0,unknown,yes
32,services,married,secondary,no,689,yes,yes,cellular,16,jun,162,3,-1,0,unknown,yes
47,housemaid,divorced,secondary,no,80,no,no,cellular,19,aug,196,2,-1,0,unknown,no
43,blue-collar,married,secondary,no,620,yes,no,cellular,13,may,46,4,-1,0,unknown,no
41,services,married,secondary,no,2399,yes,no,unknown,29,may,607,2,-1,0,unknown,no
32,services,divorced,secondary,no,130,yes,no,cellular,30,jan,194,3,-1,0,unknown,no
42,admin.,divorced,secondary,no,527,no,yes,cellular,20,apr,112,1,-1,0,unknown,yes
23,admin.,married,secondary,no,299,yes,no,unknown,19,jun,104,1,-1,0,unknown,no
35,admin.,married,secondary,no,5270,no,no,unknown,16,jun,110,8,-1,0,unknown,no
80,retired,divorced,primary,no,235,no,no,cellular,31,mar,577,1,223,3,other,yes
36,services,married,secondary,no,3064,yes,no,telephone,11,may,1143,4,-1,0,unknown,no
54,services,married,secondary,no,882,yes,no,cellular,18,may,217,1,-1,0,unknown,no
38,admin.,single,secondary,no,0,no,no,cellular,8,jul,452,3,-1,0,unknown,no
33,blue-collar,married,secondary,yes,-406,yes,yes,cellular,14,jul,332,2,-1,0,unknown,no
53,admin.,divorced,secondary,no,2687,yes,no,cellular,29,jan,373,1,-1,0,unknown,no
39,technician,married,secondary,no,22,no,no,cellular,21,aug,76,2,-1,0,unknown,no
30,blue-collar,single,secondary,no,49,no,yes,unknown,27,may,210,2,-1,0,unknown,no
27,technician,single,tertiary,no,4003,no,no,cellular,30,apr,584,1,-1,0,unknown,no
43,blue-collar,married,primary,no,-59,yes,no,unknown,20,jun,205,5,-1,0,unknown,no
37,services,married,primary,no,0,yes,no,unknown,26,may,581,1,-1,0,unknown,no
33,technician,married,secondary,no,-204,no,no,cellular,15,may,297,3,-1,0,unknown,no
58,blue-collar,married,secondary,no,3027,yes,no,cellular,27,oct,120,1,186,1,success,no
30,management,single,tertiary,no,55,no,no,cellular,21,aug,132,1,-1,0,unknown,no
37,blue-collar,married,unknown,no,83,yes,no,cellular,11,may,161,1,-1,0,unknown,no
44,services,married,secondary,no,0,no,no,cellular,31,jul,160,5,-1,0,unknown,no
65,retired,married,primary,no,2173,no,no,cellular,15,jan,543,4,276,1,failure,no
40,blue-collar,single,primary,no,446,yes,no,cellular,8,apr,594,4,331,1,failure,no
44,services,divorced,secondary,no,608,yes,yes,unknown,18,jun,19,30,-1,0,unknown,no
62,housemaid,married,tertiary,no,1528,no,no,cellular,14,apr,496,1,-1,0,unknown,yes
41,blue-collar,married,unknown,no,665,yes,no,unknown,19,may,142,3,-1,0,unknown,no
57,management,married,tertiary,no,1631,yes,no,cellular,2,apr,254,2,261,3,failure,no
42,self-employed,married,secondary,no,105,no,no,cellular,27,aug,85,4,-1,0,unknown,no
41,blue-collar,married,secondary,no,16,no,no,cellular,29,jan,553,2,-1,0,unknown,no
37,management,single,secondary,no,34,yes,no,unknown,29,may,285,1,-1,0,unknown,no
46,entrepreneur,married,primary,no,8873,yes,no,cellular,19,nov,172,1,118,2,failure,no
26,management,single,tertiary,no,155,yes,no,cellular,27,may,74,4,43,5,other,no
48,technician,married,secondary,no,14148,yes,no,cellular,18,aug,85,2,-1,0,unknown,no
26,admin.,single,secondary,yes,0,yes,no,cellular,16,jul,157,2,-1,0,unknown,no
35,technician,married,unknown,no,86,yes,no,unknown,12,may,33,4,-1,0,unknown,no
60,retired,married,tertiary,no,0,no,no,telephone,14,jul,363,3,-1,0,unknown,no
42,technician,married,secondary,no,315,yes,no,unknown,6,may,259,2,-1,0,unknown,no
32,blue-collar,married,primary,no,0,yes,yes,cellular,8,may,82,2,361,4,failure,no
57,technician,divorced,secondary,no,2710,yes,yes,unknown,7,may,333,1,-1,0,unknown,no
48,blue-collar,married,secondary,no,578,yes,no,cellular,2,feb,70,1,250,1,failure,no
49,entrepreneur,married,tertiary,no,893,no,no,cellular,20,nov,74,1,-1,0,unknown,no
54,management,divorced,tertiary,no,12018,yes,no,cellular,21,dec,267,2,-1,0,unknown,yes
48,blue-collar,married,secondary,no,387,yes,no,telephone,28,jul,76,18,-1,0,unknown,no
39,services,married,primary,no,324,yes,no,unknown,30,jun,182,4,-1,0,unknown,no
51,blue-collar,married,secondary,no,1414,yes,no,unknown,17,nov,422,3,186,2,failure,no
51,services,married,primary,no,56,no,yes,cellular,24,jul,149,2,-1,0,unknown,no
26,management,single,tertiary,no,1720,no,no,cellular,3,feb,383,1,-1,0,unknown,no
32,self-employed,single,secondary,no,4,yes,no,unknown,23,may,233,2,-1,0,unknown,no
24,unemployed,married,secondary,no,6,no,no,unknown,17,jun,21,1,-1,0,unknown,no
34,services,single,secondary,no,-92,yes,no,unknown,27,may,236,1,-1,0,unknown,no
50,management,married,primary,no,791,no,no,unknown,9,jun,17,5,-1,0,unknown,no
56,blue-collar,married,secondary,no,-382,yes,no,unknown,15,may,278,4,-1,0,unknown,no
39,blue-collar,married,primary,no,622,yes,no,unknown,20,may,169,1,-1,0,unknown,no
32,services,married,secondary,no,3268,no,no,cellular,15,may,147,1,-1,0,unknown,no
19,student,single,primary,no,0,no,no,cellular,4,may,72,4,-1,0,unknown,no
36,management,married,tertiary,no,85,no,no,cellular,19,aug,249,3,-1,0,unknown,no
39,blue-collar,married,primary,no,295,yes,no,unknown,4,jun,38,1,-1,0,unknown,no
29,technician,married,secondary,no,273,no,no,cellular,4,feb,2775,2,-1,0,unknown,yes
39,management,married,tertiary,no,224,no,no,cellular,20,aug,414,2,-1,0,unknown,no
25,technician,single,secondary,no,0,no,yes,cellular,8,jul,634,1,-1,0,unknown,yes
47,retired,married,primary,no,490,yes,no,unknown,18,jun,55,10,-1,0,unknown,no
46,entrepreneur,married,secondary,no,245,yes,no,cellular,8,may,78,1,359,3,failure,no
42,admin.,single,secondary,no,-76,yes,no,unknown,5,may,787,1,-1,0,unknown,no
45,blue-collar,married,secondary,no,66,yes,no,unknown,5,may,808,2,-1,0,unknown,no
49,technician,married,secondary,no,905,no,no,cellular,21,dec,385,7,131,2,failure,no
43,management,married,tertiary,no,-391,yes,no,cellular,28,jul,193,8,-1,0,unknown,no
39,services,married,secondary,no,27,no,yes,cellular,7,jul,290,1,-1,0,unknown,no
53,technician,divorced,secondary,no,453,no,no,cellular,17,nov,148,2,-1,0,unknown,no
51,admin.,married,secondary,no,1574,no,no,cellular,4,feb,149,2,-1,0,unknown,no
29,services,single,secondary,no,27,yes,no,cellular,21,jul,554,2,-1,0,unknown,no
47,technician,divorced,tertiary,no,48,no,no,unknown,27,may,27,2,-1,0,unknown,no
39,blue-collar,married,primary,no,2226,yes,no,unknown,6,may,158,1,-1,0,unknown,no
35,blue-collar,married,primary,no,414,no,no,unknown,13,may,504,4,-1,0,unknown,yes
51,technician,married,secondary,no,-192,yes,no,telephone,11,jul,57,1,-1,0,unknown,no
53,technician,married,secondary,no,206,no,no,cellular,26,aug,87,6,-1,0,unknown,no
39,technician,single,secondary,no,-168,no,no,cellular,4,feb,7,5,-1,0,unknown,no
28,management,single,tertiary,no,9314,no,no,cellular,2,jul,276,2,-1,0,unknown,yes
32,blue-collar,single,primary,no,1660,no,no,unknown,20,may,14,1,-1,0,unknown,no
41,technician,single,secondary,no,413,yes,yes,cellular,8,aug,292,2,-1,0,unknown,no
40,admin.,married,secondary,no,526,yes,no,cellular,8,may,851,1,-1,0,unknown,no
59,management,married,tertiary,no,1978,yes,no,cellular,20,aug,928,1,-1,0,unknown,no
30,admin.,married,secondary,no,222,no,no,telephone,14,jul,343,9,-1,0,unknown,no
36,blue-collar,single,secondary,no,103,yes,no,cellular,15,may,200,5,-1,0,unknown,no
37,management,married,tertiary,no,539,no,no,cellular,18,jan,540,2,115,3,failure,no
56,management,married,tertiary,no,382,no,no,unknown,27,jun,244,2,-1,0,unknown,no
